"Time","TEMPERATURA ARIA PRACASTELLO (ZP013M002)","PRECIPITAZIONI PRACASTELLO (ZP013M007)","INTENSITA PIOGGIA PRACASTELLO (ZP013M107)"
"2025-06-17 13:10:00","24.81","0","0"
"2025-06-17 13:00:00","24.61","0","0"
"2025-06-17 12:50:00","24.47","0","0"
"2025-06-17 12:40:00","24.22","0","0"
"2025-06-17 12:30:00","23.76","0","0"
"2025-06-17 12:20:00","23.32","0","0"
"2025-06-17 12:10:00","23.14","0","0"
"2025-06-17 12:00:00","23.64","0","0"
"2025-06-17 11:50:00","24.19","0","0"
"2025-06-17 11:40:00","23.3","0","0"
"2025-06-17 11:30:00","23.2","0","0"
"2025-06-17 11:20:00","23.18","0","0"
"2025-06-17 11:10:00","22.79","0","0"
"2025-06-17 11:00:00","22.28","0","0"
"2025-06-17 10:50:00","21.94","0","0"
"2025-06-17 10:40:00","21.14","0","0"
"2025-06-17 10:30:00","21","0","0"
"2025-06-17 10:20:00","20.85","0","0"
"2025-06-17 10:10:00","20.79","0","0"
"2025-06-17 10:00:00","20.49","0","0"
"2025-06-17 09:50:00","19.78","0","0"
"2025-06-17 09:40:00","19.54","0","0"
"2025-06-17 09:30:00","18.43","0","0"
"2025-06-17 09:20:00","17.83","0","0"
"2025-06-17 09:10:00","17.33","0","0"
"2025-06-17 09:00:00","17.27","0","0"
"2025-06-17 08:50:00","16.99","0","0"
"2025-06-17 08:40:00","16.66","0","0"
"2025-06-17 08:30:00","16.28","0","0"
"2025-06-17 08:20:00","16.18","0","0"
"2025-06-17 08:10:00","15.76","0","0"
"2025-06-17 08:00:00","15.59","0","0"
"2025-06-17 07:50:00","15.39","0","0"
"2025-06-17 07:40:00","15.24","0","0"
"2025-06-17 07:30:00","15.12","0","0"
"2025-06-17 07:20:00","15","0","0"
"2025-06-17 07:10:00","14.95","0","0"
"2025-06-17 07:00:00","14.88","0","0"
"2025-06-17 06:50:00","15.06","0","0"
"2025-06-17 06:40:00","14.96","0","0"
"2025-06-17 06:30:00","14.83","0","0"
"2025-06-17 06:20:00","14.77","0","0"
"2025-06-17 06:10:00","14.64","0","0"
"2025-06-17 06:00:00","14.64","0","0"
"2025-06-17 05:50:00","14.71","0","0"
"2025-06-17 05:40:00","14.97","0","0"
"2025-06-17 05:30:00","14.93","0","0"
"2025-06-17 05:20:00","14.98","0","0"
"2025-06-17 05:10:00","15.13","0","0"
"2025-06-17 05:00:00","15.21","0","0"
"2025-06-17 04:50:00","15.41","0","0"
"2025-06-17 04:40:00","15.59","0","0"
"2025-06-17 04:30:00","15.73","0","0"
"2025-06-17 04:20:00","15.8","0","0"
"2025-06-17 04:10:00","16.01","0","0"
"2025-06-17 04:00:00","16.11","0","0"
"2025-06-17 03:50:00","16.19","0","0"
"2025-06-17 03:40:00","16.22","0","0"
"2025-06-17 03:30:00","16.18","0","0"
"2025-06-17 03:20:00","16.12","0","0"
"2025-06-17 03:10:00","16.2","0","0"
"2025-06-17 03:00:00","16.29","0","0"
"2025-06-17 02:50:00","16.4","0","0"
"2025-06-17 02:40:00","16.58","0","0"
"2025-06-17 02:30:00","16.78","0","0"
"2025-06-17 02:20:00","17.07","0","0"
"2025-06-17 02:10:00","17.18","0","0"
"2025-06-17 02:00:00","17.1","0","0"
"2025-06-17 01:50:00","16.93","0","0"
"2025-06-17 01:40:00","16.69","0","0"
"2025-06-17 01:30:00","16.79","0","0"
"2025-06-17 01:20:00","16.79","0","0"
"2025-06-17 01:10:00","16.87","0","0"
"2025-06-17 01:00:00","16.97","0","0"
"2025-06-17 00:50:00","17.07","0","0"
"2025-06-17 00:40:00","17.06","0","0"
"2025-06-17 00:30:00","17.21","0","0"
"2025-06-17 00:20:00","17.38","0","0"
"2025-06-17 00:10:00","17.58","0","0"
"2025-06-17 00:00:00","17.82","0","0"
"2025-06-16 23:50:00","18","0","0"
"2025-06-16 23:40:00","18.22","0","0"
"2025-06-16 23:30:00","18.28","0","0"
"2025-06-16 23:20:00","18.41","0","0"
"2025-06-16 23:10:00","18.71","0","0"
"2025-06-16 23:00:00","18.89","0","0"
"2025-06-16 22:50:00","19.18","0","0"
"2025-06-16 22:40:00","19.4","0","0"
"2025-06-16 22:30:00","19.7","0","0"
"2025-06-16 22:20:00","19.87","0","0"
"2025-06-16 22:10:00","20.17","0","0"
"2025-06-16 22:00:00","20.4","0","0"
"2025-06-16 21:50:00","20.66","0","0"
"2025-06-16 21:40:00","21.07","0","0"
"2025-06-16 21:30:00","21.32","0","0"
"2025-06-16 21:20:00","21.78","0","0"
"2025-06-16 21:10:00","22.1","0","0"
"2025-06-16 21:00:00","22.74","0","0"
"2025-06-16 20:50:00","23.56","0","0"
"2025-06-16 20:40:00","23.83","0","0"
"2025-06-16 20:30:00","24.15","0","0"
"2025-06-16 20:20:00","24.59","0","0"
"2025-06-16 20:10:00","24.94","0","0"
"2025-06-16 20:00:00","25.46","0","0"
"2025-06-16 19:50:00","25.76","0","0"
"2025-06-16 19:40:00","25.88","0","0"
"2025-06-16 19:30:00","25.3","0","0"
"2025-06-16 19:20:00","24.69","0","0"
"2025-06-16 19:10:00","25.01","0","0"
"2025-06-16 19:00:00","25.78","0","0"
"2025-06-16 18:50:00","26.13","0","0"
"2025-06-16 18:40:00","25.77","0","0"
"2025-06-16 18:30:00","24.43","0","0"
"2025-06-16 18:20:00","23.65","0","0"
"2025-06-16 18:10:00","22.35","0","0"
"2025-06-16 18:00:00","21.87","0","0"
"2025-06-16 17:50:00","21.52","0","0"
"2025-06-16 17:40:00","21.22","0","0"
"2025-06-16 17:30:00","21.01","0","0"
"2025-06-16 17:20:00","21","0","0"
"2025-06-16 17:10:00","20.94","0","0"
"2025-06-16 17:00:00","21.12","0","0"
"2025-06-16 16:50:00","21.34","0","0.2"
"2025-06-16 16:40:00","22.03","0","0.2"
"2025-06-16 16:30:00","22.35","0","0.2"
"2025-06-16 16:20:00","22.26","0","0.4"
"2025-06-16 16:10:00","22.37","0","0.8"
"2025-06-16 16:00:00","22.75","0","0.8"
"2025-06-16 15:50:00","23.26","0","1.2"
"2025-06-16 15:40:00","22.32","0.2","1.4"
"2025-06-16 15:30:00","21.19","0","1.4"
"2025-06-16 15:20:00","20.97","0","1.2"
"2025-06-16 15:10:00","20.97","0.2","0.8"
"2025-06-16 15:00:00","21.11","0.4","0.8"
"2025-06-16 14:50:00","21.27","0","0.2"
"2025-06-16 14:40:00","21.35","0.6","0"
"2025-06-16 14:30:00","21.54","0.2","0"
"2025-06-16 14:20:00","21.68","0","0"
"2025-06-16 14:10:00","22.14","0","0"
"2025-06-16 14:00:00","23.89","0","0"
"2025-06-16 13:50:00","23.83","0","0"
"2025-06-16 13:40:00","24.55","0","0"
"2025-06-16 13:30:00","24.87","0","0"
"2025-06-16 13:20:00","24.06","0","0"
"2025-06-16 13:10:00","23.57","0","0"
"2025-06-16 13:00:00","24","0","0"
"2025-06-16 12:50:00","24.13","0","0"
"2025-06-16 12:40:00","24.96","0","0"
"2025-06-16 12:30:00","25.56","0","0"
"2025-06-16 12:20:00","23.85","0","0"
"2025-06-16 12:10:00","21.88","0","0"
"2025-06-16 12:00:00","21.51","0","0"
"2025-06-16 11:50:00","21.83","0","0"
"2025-06-16 11:40:00","21.85","0","0"
"2025-06-16 11:30:00","22.89","0","0"
"2025-06-16 11:20:00","24.4","0","0"
"2025-06-16 11:10:00","26.22","0","0"
"2025-06-16 11:00:00","24.85","0","0"
"2025-06-16 10:50:00","22.78","0","0"
"2025-06-16 10:40:00","22.83","0","0"
"2025-06-16 10:30:00","22.67","0","0"
"2025-06-16 10:20:00","20.69","0","0"
"2025-06-16 10:10:00","21.63","0","0"
"2025-06-16 10:00:00","22.89","0","0"
"2025-06-16 09:50:00","23.4","0","0"
"2025-06-16 09:40:00","22.56","0","0"
"2025-06-16 09:30:00","21.51","0","0"
"2025-06-16 09:20:00","20.68","0","0"
"2025-06-16 09:10:00","20.12","0","0"
"2025-06-16 09:00:00","19.49","0","0"
"2025-06-16 08:50:00","19.14","0","0"
"2025-06-16 08:40:00","18.84","0","0"
"2025-06-16 08:30:00","18.65","0","0"
"2025-06-16 08:20:00","18.33","0","0"
"2025-06-16 08:10:00","18.06","0","0"
"2025-06-16 08:00:00","17.89","0","0"
"2025-06-16 07:50:00","17.58","0","0"
"2025-06-16 07:40:00","17.62","0","0"
"2025-06-16 07:30:00","17.61","0","0"
"2025-06-16 07:20:00","17.41","0","0"
"2025-06-16 07:10:00","17.44","0","0"
"2025-06-16 07:00:00","17.44","0","0"
"2025-06-16 06:50:00","17.46","0","0"
"2025-06-16 06:40:00","17.44","0","0"
"2025-06-16 06:30:00","17.5","0","0"
"2025-06-16 06:20:00","17.61","0","0"
"2025-06-16 06:10:00","17.75","0","0"
"2025-06-16 06:00:00","17.79","0","0"
"2025-06-16 05:50:00","17.78","0","0"
"2025-06-16 05:40:00","17.85","0","0"
"2025-06-16 05:30:00","18.06","0","0"
"2025-06-16 05:20:00","18.1","0","0"
"2025-06-16 05:10:00","18.19","0","0"
"2025-06-16 05:00:00","18.36","0","0"
"2025-06-16 04:50:00","18.38","0","0"
"2025-06-16 04:40:00","18.48","0","0"
"2025-06-16 04:30:00","18.56","0","0"
"2025-06-16 04:20:00","18.68","0","0"
"2025-06-16 04:10:00","18.84","0","0"
"2025-06-16 04:00:00","18.85","0","0"
"2025-06-16 03:50:00","18.97","0","0"
"2025-06-16 03:40:00","19.06","0","0"
"2025-06-16 03:30:00","19.32","0","0"
"2025-06-16 03:20:00","19.37","0","0"
"2025-06-16 03:10:00","19.67","0","0"
"2025-06-16 03:00:00","19.67","0","0"
"2025-06-16 02:50:00","19.78","0","0"
"2025-06-16 02:40:00","19.96","0","0"
"2025-06-16 02:30:00","20.08","0","0"
"2025-06-16 02:20:00","20.22","0","0"
"2025-06-16 02:10:00","20.32","0","0"
"2025-06-16 02:00:00","20.46","0","0"
"2025-06-16 01:50:00","20.54","0","0"
"2025-06-16 01:40:00","20.64","0","0"
"2025-06-16 01:30:00","20.83","0","0"
"2025-06-16 01:20:00","21.04","0","0"
"2025-06-16 01:10:00","21.21","0","0"
"2025-06-16 01:00:00","21.36","0","0"
"2025-06-16 00:50:00","21.51","0","0"
"2025-06-16 00:40:00","21.63","0","0"
"2025-06-16 00:30:00","21.96","0","0"
"2025-06-16 00:20:00","22.38","0","0"
"2025-06-16 00:10:00","22.54","0","0"
"2025-06-16 00:00:00","22.64","0","0"
"2025-06-15 23:50:00","22.92","0","0"
"2025-06-15 23:40:00","23.33","0","0"
"2025-06-15 23:30:00","23.59","0","0"
"2025-06-15 23:20:00","23.95","0","0"
"2025-06-15 23:10:00","24.28","0","0"
"2025-06-15 23:00:00","24.4","0","0"
"2025-06-15 22:50:00","24.61","0","0"
"2025-06-15 22:40:00","25.34","0","0"
"2025-06-15 22:30:00","25.41","0","0"
"2025-06-15 22:20:00","25.57","0","0"
"2025-06-15 22:10:00","24.95","0","0"
"2025-06-15 22:00:00","24.8","0","0"
"2025-06-15 21:50:00","24.83","0","0"
"2025-06-15 21:40:00","24.96","0","0"
"2025-06-15 21:30:00","25.27","0","0"
"2025-06-15 21:20:00","25.49","0","0"
"2025-06-15 21:10:00","25.77","0","0"
"2025-06-15 21:00:00","25.97","0","0"
"2025-06-15 20:50:00","26.11","0","0"
"2025-06-15 20:40:00","26.45","0","0"
"2025-06-15 20:30:00","26.44","0","0"
"2025-06-15 20:20:00","26.82","0","0"
"2025-06-15 20:10:00","27.16","0","0"
"2025-06-15 20:00:00","27.39","0","0"
"2025-06-15 19:50:00","27.43","0","0"
"2025-06-15 19:40:00","27.65","0","0"
"2025-06-15 19:30:00","27.67","0","0"
"2025-06-15 19:20:00","28.12","0","0"
"2025-06-15 19:10:00","28.12","0","0"
"2025-06-15 19:00:00","28.16","0","0"
"2025-06-15 18:50:00","28.23","0","0"
"2025-06-15 18:40:00","28.82","0","0"
"2025-06-15 18:30:00","28.83","0","0"
"2025-06-15 18:20:00","28.95","0","0"
"2025-06-15 18:10:00","28.57","0","0"
"2025-06-15 18:00:00","29.11","0","0"
"2025-06-15 17:50:00","30.18","0","0"
"2025-06-15 17:40:00","30.51","0","0"
"2025-06-15 17:30:00","29.96","0","0"
"2025-06-15 17:20:00","30.02","0","0"
"2025-06-15 17:10:00","29.74","0","0"
"2025-06-15 17:00:00","30.05","0","0"
"2025-06-15 16:50:00","31.03","0","0"
"2025-06-15 16:40:00","31.45","0","0"
"2025-06-15 16:30:00","31.72","0","0"
"2025-06-15 16:20:00","31.87","0","0"
"2025-06-15 16:10:00","31.41","0","0"
"2025-06-15 16:00:00","31.81","0","0"
"2025-06-15 15:50:00","31.97","0","0"
"2025-06-15 15:40:00","31.97","0","0"
"2025-06-15 15:30:00","32.41","0","0"
"2025-06-15 15:20:00","32.43","0","0"
"2025-06-15 15:10:00","31.88","0","0"
"2025-06-15 15:00:00","32.43","0","0"
"2025-06-15 14:50:00","32.31","0","0"
"2025-06-15 14:40:00","32.01","0","0"
"2025-06-15 14:30:00","31.72","0","0"
"2025-06-15 14:20:00","31.34","0","0"
"2025-06-15 14:10:00","30.71","0","0"
"2025-06-15 14:00:00","30.69","0","0"
"2025-06-15 13:50:00","29.43","0","0"
"2025-06-15 13:40:00","27.92","0","0"
"2025-06-15 13:30:00","28.65","0","0"
"2025-06-15 13:20:00","30.02","0","0"
"2025-06-15 13:10:00","29.28","0","0"
"2025-06-15 13:00:00","29.66","0","0"
"2025-06-15 12:50:00","30.37","0","0"
"2025-06-15 12:40:00","29.77","0","0"
"2025-06-15 12:30:00","30.88","0","0"
"2025-06-15 12:20:00","29.95","0","0"
"2025-06-15 12:10:00","29.14","0","0"
"2025-06-15 12:00:00","28.69","0","0"
"2025-06-15 11:50:00","27.67","0","0"
"2025-06-15 11:40:00","27.27","0","0"
"2025-06-15 11:30:00","26.9","0","0"
"2025-06-15 11:20:00","26.74","0","0"
"2025-06-15 11:10:00","26.39","0","0"
"2025-06-15 11:00:00","26.26","0","0"
"2025-06-15 10:50:00","25.51","0","0"
"2025-06-15 10:40:00","25.48","0","0"
"2025-06-15 10:30:00","23.98","0","0"
"2025-06-15 10:20:00","23.59","0","0"
"2025-06-15 10:10:00","23.21","0","0"
"2025-06-15 10:00:00","22.42","0","0"
"2025-06-15 09:50:00","21.98","0","0"
"2025-06-15 09:40:00","21.46","0","0"
"2025-06-15 09:30:00","19.36","0","0"
"2025-06-15 09:20:00","17.64","0","0"
"2025-06-15 09:10:00","17.34","0","0"
"2025-06-15 09:00:00","16.99","0","0"
"2025-06-15 08:50:00","16.74","0","0"
"2025-06-15 08:40:00","16.51","0","0"
"2025-06-15 08:30:00","16.42","0","0"
"2025-06-15 08:20:00","16.3","0","0"
"2025-06-15 08:10:00","16.25","0","0"
"2025-06-15 08:00:00","16.19","0","0"
"2025-06-15 07:50:00","15.93","0","0"
"2025-06-15 07:40:00","15.83","0","0"
"2025-06-15 07:30:00","15.85","0","0"
"2025-06-15 07:20:00","15.87","0","0"
"2025-06-15 07:10:00","15.76","0","0"
"2025-06-15 07:00:00","15.59","0","0"
"2025-06-15 06:50:00","15.6","0","0"
"2025-06-15 06:40:00","15.71","0","0"
"2025-06-15 06:30:00","15.76","0","0"
"2025-06-15 06:20:00","15.8","0","0"
"2025-06-15 06:10:00","15.76","0","0"
"2025-06-15 06:00:00","15.9","0","0"
"2025-06-15 05:50:00","15.99","0","0"
"2025-06-15 05:40:00","16.14","0","0"
"2025-06-15 05:30:00","16.14","0","0"
"2025-06-15 05:20:00","16.1","0","0"
"2025-06-15 05:10:00","16.23","0","0"
"2025-06-15 05:00:00","16.34","0","0"
"2025-06-15 04:50:00","16.56","0","0"
"2025-06-15 04:40:00","16.6","0","0"
"2025-06-15 04:30:00","16.68","0","0"
"2025-06-15 04:20:00","16.73","0","0"
"2025-06-15 04:10:00","16.71","0","0"
"2025-06-15 04:00:00","16.86","0","0"
"2025-06-15 03:50:00","16.95","0","0"
"2025-06-15 03:40:00","17.19","0","0"
"2025-06-15 03:30:00","17.22","0","0"
"2025-06-15 03:20:00","17.41","0","0"
"2025-06-15 03:10:00","17.47","0","0"
"2025-06-15 03:00:00","17.66","0","0"
"2025-06-15 02:50:00","17.73","0","0"
"2025-06-15 02:40:00","17.83","0","0"
"2025-06-15 02:30:00","17.94","0","0"
"2025-06-15 02:20:00","18.24","0","0"
"2025-06-15 02:10:00","18.37","0","0"
"2025-06-15 02:00:00","18.37","0","0"
"2025-06-15 01:50:00","18.62","0","0"
"2025-06-15 01:40:00","18.72","0","0"
"2025-06-15 01:30:00","19.03","0","0"
"2025-06-15 01:20:00","19.03","0","0"
"2025-06-15 01:10:00","19.22","0","0"
"2025-06-15 01:00:00","19.42","0","0"
"2025-06-15 00:50:00","19.58","0","0"
"2025-06-15 00:40:00","19.64","0","0"
"2025-06-15 00:30:00","20.01","0","0"
"2025-06-15 00:20:00","20.33","0","0"
"2025-06-15 00:10:00","20.61","0","0"
"2025-06-15 00:00:00","21.28","0","0"
"2025-06-14 23:50:00","21.44","0","0"
"2025-06-14 23:40:00","21.53","0","0"
"2025-06-14 23:30:00","21.9","0","0"
"2025-06-14 23:20:00","22.57","0","0"
"2025-06-14 23:10:00","22.51","0","0"
"2025-06-14 23:00:00","22.7","0","0"
"2025-06-14 22:50:00","22.86","0","0"
"2025-06-14 22:40:00","23.18","0","0"
"2025-06-14 22:30:00","23.74","0","0"
"2025-06-14 22:20:00","23.74","0","0"
"2025-06-14 22:10:00","23.65","0","0"
"2025-06-14 22:00:00","23.68","0","0"
"2025-06-14 21:50:00","23.78","0","0"
"2025-06-14 21:40:00","23.69","0","0"
"2025-06-14 21:30:00","23.62","0","0"
"2025-06-14 21:20:00","24.01","0","0"
"2025-06-14 21:10:00","24.01","0","0"
"2025-06-14 21:00:00","24.27","0","0"
"2025-06-14 20:50:00","24.55","0","0"
"2025-06-14 20:40:00","24.36","0","0"
"2025-06-14 20:30:00","24.59","0","0"
"2025-06-14 20:20:00","24.83","0","0"
"2025-06-14 20:10:00","25.16","0","0"
"2025-06-14 20:00:00","25.21","0","0"
"2025-06-14 19:50:00","25.47","0","0"
"2025-06-14 19:40:00","25.72","0","0"
"2025-06-14 19:30:00","25.61","0","0"
"2025-06-14 19:20:00","26.64","0","0"
"2025-06-14 19:10:00","26.16","0","0"
"2025-06-14 19:00:00","26.33","0","0"
"2025-06-14 18:50:00","26.51","0","0"
"2025-06-14 18:40:00","26.62","0","0"
"2025-06-14 18:30:00","26.92","0","0"
"2025-06-14 18:20:00","27.37","0","0"
"2025-06-14 18:10:00","27.88","0","0"
"2025-06-14 18:00:00","28.49","0","0"
"2025-06-14 17:50:00","29.23","0","0"
"2025-06-14 17:40:00","29.2","0","0"
"2025-06-14 17:30:00","30.5","0","0"
"2025-06-14 17:20:00","30.35","0","0"
"2025-06-14 17:10:00","30.19","0","0"
"2025-06-14 17:00:00","30.75","0","0"
"2025-06-14 16:50:00","31.64","0","0"
"2025-06-14 16:40:00","31.62","0","0"
"2025-06-14 16:30:00","31.89","0","0"
"2025-06-14 16:20:00","31.76","0","0"
"2025-06-14 16:10:00","32.12","0","0"
"2025-06-14 16:00:00","31.96","0","0"
"2025-06-14 15:50:00","32.04","0","0"
"2025-06-14 15:40:00","31.96","0","0"
"2025-06-14 15:30:00","31.81","0","0"
"2025-06-14 15:20:00","31.85","0","0"
"2025-06-14 15:10:00","31.68","0","0"
"2025-06-14 15:00:00","31.1","0","0"
"2025-06-14 14:50:00","31.39","0","0"
"2025-06-14 14:40:00","31.11","0","0"
"2025-06-14 14:30:00","30.82","0","0"
"2025-06-14 14:20:00","30.97","0","0"
"2025-06-14 14:10:00","30.61","0","0"
"2025-06-14 14:00:00","30.63","0","0"
"2025-06-14 13:50:00","30.61","0","0"
"2025-06-14 13:40:00","30.57","0","0"
"2025-06-14 13:30:00","30.25","0","0"
"2025-06-14 13:20:00","30.31","0","0"
"2025-06-14 13:10:00","30.2","0","0"
"2025-06-14 13:00:00","29.77","0","0"
"2025-06-14 12:50:00","29.65","0","0"
"2025-06-14 12:40:00","29.76","0","0"
"2025-06-14 12:30:00","29.52","0","0"
"2025-06-14 12:20:00","29.41","0","0"
"2025-06-14 12:10:00","29.21","0","0"
"2025-06-14 12:00:00","28.88","0","0"
"2025-06-14 11:50:00","28.48","0","0"
"2025-06-14 11:40:00","28.33","0","0"
"2025-06-14 11:30:00","27.66","0","0"
"2025-06-14 11:20:00","27.58","0","0"
"2025-06-14 11:10:00","27.23","0","0"
"2025-06-14 11:00:00","26.44","0","0"
"2025-06-14 10:50:00","27.5","0","0"
"2025-06-14 10:40:00","26.31","0","0"
"2025-06-14 10:30:00","25.62","0","0"
"2025-06-14 10:20:00","25.23","0","0"
"2025-06-14 10:10:00","24.71","0","0"
"2025-06-14 10:00:00","24.28","0","0"
"2025-06-14 09:50:00","23.83","0","0"
"2025-06-14 09:40:00","23.43","0","0"
"2025-06-14 09:30:00","22.35","0","0"
"2025-06-14 09:20:00","21.22","0","0"
"2025-06-14 09:10:00","20.96","0","0"
"2025-06-14 09:00:00","20.53","0","0"
"2025-06-14 08:50:00","20.24","0","0"
"2025-06-14 08:40:00","19.95","0","0"
"2025-06-14 08:30:00","19.72","0","0"
"2025-06-14 08:20:00","19.4","0","0"
"2025-06-14 08:10:00","19.21","0","0"
"2025-06-14 08:00:00","19.06","0","0"
"2025-06-14 07:50:00","18.88","0","0"
"2025-06-14 07:40:00","18.77","0","0"
"2025-06-14 07:30:00","18.76","0","0"
"2025-06-14 07:20:00","18.69","0","0"
"2025-06-14 07:10:00","18.65","0","0"
"2025-06-14 07:00:00","18.54","0","0"
"2025-06-14 06:50:00","18.42","0","0"
"2025-06-14 06:40:00","18.43","0","0"
"2025-06-14 06:30:00","18.52","0","0"
"2025-06-14 06:20:00","18.63","0","0"
"2025-06-14 06:10:00","18.73","0","0"
"2025-06-14 06:00:00","18.72","0","0"
"2025-06-14 05:50:00","18.81","0","0"
"2025-06-14 05:40:00","18.9","0","0"
"2025-06-14 05:30:00","18.96","0","0"
"2025-06-14 05:20:00","19.07","0","0"
"2025-06-14 05:10:00","19.08","0","0"
"2025-06-14 05:00:00","19.12","0","0"
"2025-06-14 04:50:00","19.17","0","0"
"2025-06-14 04:40:00","19.25","0","0"
"2025-06-14 04:30:00","19.55","0","0"
"2025-06-14 04:20:00","19.57","0","0"
"2025-06-14 04:10:00","19.65","0","0"
"2025-06-14 04:00:00","19.8","0","0"
"2025-06-14 03:50:00","19.98","0","0"
"2025-06-14 03:40:00","20.23","0","0"
"2025-06-14 03:30:00","20.42","0","0"
"2025-06-14 03:20:00","20.68","0","0"
"2025-06-14 03:10:00","20.84","0","0"
"2025-06-14 03:00:00","21.15","0","0"
"2025-06-14 02:50:00","21.18","0","0"
"2025-06-14 02:40:00","21.18","0","0"
"2025-06-14 02:30:00","21.13","0","0"
"2025-06-14 02:20:00","21.02","0","0"
"2025-06-14 02:10:00","20.94","0","0"
"2025-06-14 02:00:00","21","0","0"
"2025-06-14 01:50:00","20.85","0","0"
"2025-06-14 01:40:00","20.67","0","0"
"2025-06-14 01:30:00","20.61","0","0"
"2025-06-14 01:20:00","20.75","0","0"
"2025-06-14 01:10:00","20.82","0","0"
"2025-06-14 01:00:00","21.02","0","0"
"2025-06-14 00:50:00","21.04","0","0"
"2025-06-14 00:40:00","21.3","0","0"
"2025-06-14 00:30:00","21.57","0","0"
"2025-06-14 00:20:00","21.59","0","0"
"2025-06-14 00:10:00","21.63","0","0"
"2025-06-14 00:00:00","21.7","0","0"
"2025-06-13 23:50:00","21.88","0","0"
"2025-06-13 23:40:00","22","0","0"
"2025-06-13 23:30:00","22.26","0","0"
"2025-06-13 23:20:00","22.45","0","0"
"2025-06-13 23:10:00","22.64","0","0"
"2025-06-13 23:00:00","22.65","0","0"
"2025-06-13 22:50:00","22.97","0","0"
"2025-06-13 22:40:00","23.11","0","0"
"2025-06-13 22:30:00","23.32","0","0"
"2025-06-13 22:20:00","23.4","0","0"
"2025-06-13 22:10:00","23.73","0","0"
"2025-06-13 22:00:00","24.09","0","0"
"2025-06-13 21:50:00","24.24","0","0"
"2025-06-13 21:40:00","24.41","0","0"
"2025-06-13 21:30:00","24.7","0","0"
"2025-06-13 21:20:00","24.92","0","0"
"2025-06-13 21:10:00","25.32","0","0"
"2025-06-13 21:00:00","25.45","0","0"
"2025-06-13 20:50:00","25.64","0","0"
"2025-06-13 20:40:00","25.94","0","0"
"2025-06-13 20:30:00","26.15","0","0"
"2025-06-13 20:20:00","26.31","0","0"
"2025-06-13 20:10:00","26.4","0","0"
"2025-06-13 20:00:00","26.79","0","0"
"2025-06-13 19:50:00","26.9","0","0"
"2025-06-13 19:40:00","27.18","0","0"
"2025-06-13 19:30:00","27.31","0","0"
"2025-06-13 19:20:00","27.71","0","0"
"2025-06-13 19:10:00","27.64","0","0"
"2025-06-13 19:00:00","28.01","0","0"
"2025-06-13 18:50:00","28.47","0","0"
"2025-06-13 18:40:00","28.05","0","0"
"2025-06-13 18:30:00","28.17","0","0"
"2025-06-13 18:20:00","28.71","0","0"
"2025-06-13 18:10:00","28.55","0","0"
"2025-06-13 18:00:00","28.3","0","0"
"2025-06-13 17:50:00","29.08","0","0"
"2025-06-13 17:40:00","29.77","0","0"
"2025-06-13 17:30:00","30.27","0","0"
"2025-06-13 17:20:00","30.41","0","0"
"2025-06-13 17:10:00","30.95","0","0"
"2025-06-13 17:00:00","30.97","0","0"
"2025-06-13 16:50:00","31.17","0","0"
"2025-06-13 16:40:00","30.2","0","0"
"2025-06-13 16:30:00","31.52","0","0"
"2025-06-13 16:20:00","31.66","0","0"
"2025-06-13 16:10:00","31.8","0","0"
"2025-06-13 16:00:00","31.75","0","0"
"2025-06-13 15:50:00","31.86","0","0"
"2025-06-13 15:40:00","31.7","0","0"
"2025-06-13 15:30:00","31.71","0","0"
"2025-06-13 15:20:00","31.66","0","0"
"2025-06-13 15:10:00","31.2","0","0"
"2025-06-13 15:00:00","30.95","0","0"
"2025-06-13 14:50:00","31","0","0"
"2025-06-13 14:40:00","31.13","0","0"
"2025-06-13 14:30:00","31.02","0","0"
"2025-06-13 14:20:00","31.07","0","0"
"2025-06-13 14:10:00","30.63","0","0"
"2025-06-13 14:00:00","30.62","0","0"
"2025-06-13 13:50:00","30.51","0","0"
"2025-06-13 13:40:00","30.51","0","0"
"2025-06-13 13:30:00","30.44","0","0"
"2025-06-13 13:20:00","30","0","0"
"2025-06-13 13:10:00","30.05","0","0"
"2025-06-13 13:00:00","29.86","0","0"
"2025-06-13 12:50:00","29.61","0","0"
"2025-06-13 12:40:00","29.61","0","0"
"2025-06-13 12:30:00","29.42","0","0"
"2025-06-13 12:20:00","29.4","0","0"
"2025-06-13 12:10:00","28.94","0","0"
"2025-06-13 12:00:00","28.51","0","0"
"2025-06-13 11:50:00","28.38","0","0"
"2025-06-13 11:40:00","27.76","0","0"
"2025-06-13 11:30:00","27.97","0","0"
"2025-06-13 11:20:00","27.49","0","0"
"2025-06-13 11:10:00","27.27","0","0"
"2025-06-13 11:00:00","26.2","0","0"
"2025-06-13 10:50:00","26.78","0","0"
"2025-06-13 10:40:00","26.14","0","0"
"2025-06-13 10:30:00","25.48","0","0"
"2025-06-13 10:20:00","24.22","0","0"
"2025-06-13 10:10:00","23.46","0","0"
"2025-06-13 10:00:00","23.72","0","0"
"2025-06-13 09:50:00","23.36","0","0"
"2025-06-13 09:40:00","22.61","0","0"
"2025-06-13 09:30:00","21.3","0","0"
"2025-06-13 09:20:00","19.82","0","0"
"2025-06-13 09:10:00","19.47","0","0"
"2025-06-13 09:00:00","19.25","0","0"
"2025-06-13 08:50:00","18.95","0","0"
